movieId,imdbId,tmdbId
78583,808237,63883
78585,1165253,8652
78606,1075113,18897
78612,73349,38027
78614,234217,52072
78618,62728,1787
78620,63557,32068
78622,102522,48636
78626,269743,21531
78629,8663,108017
78631,1087474,45009
78633,1540814,44999
78635,1145479,41142
78637,892791,10192
78640,1007018,24663
78642,1244588,24797
78646,105355,61120
78649,389011,62414
78651,60847,149511
78653,1204773,33809
78655,1337057,38780
78658,974544,56809
78666,441674,37711
78669,82596,110901
78673,29077,211256
78677,484064,46341
78679,954947,37414
78681,1493886,44680
78684,104111,108705
78690,10307,70804
78696,466899,51138
78698,243415,26916
78701,942891,16890
78703,1179794,39545
78713,20514,53796
78715,19591,42615
78717,1134665,120529
78721,85656,34599
78723,95530,47282
78727,1187046,16878
78729,813980,13989
78737,39243,44534
78739,35153,43780
78742,65636,31677
78746,1144539,40819
78748,1339635,68701
78757,381131,43699
78759,1117646,45371
78765,30865,109970
78772,1325004,24021
78774,1294213,36691
78776,1315214,39334
78827,1355623,41499
78829,1157685,40215
78832,37466,69847
78834,1291548,33913
78836,1191111,34647
78838,1034302,18530
78856,1189345,27865
78858,45706,52365
78860,59729,51054
78873,1570417,32866
78885,770814,42891
78893,938283,10196
78895,89748,21042
78898,60165,37301
78903,70959,91487
78905,42039,29106
78909,335351,51865
78913,118976,37652
78916,340137,4676
78919,1166810,28478
78921,37367,51617
78934,806686,3037
78941,492962,208478
78944,57982,61302
78946,69737,113012
78949,213968,108788
78951,780495,140172
78955,64873,59231
78957,62277,59088
78959,1217616,15102
78961,993841,24963
78965,313504,36962
78967,76210,26932
78974,1594971,
78976,1609157,40636
78978,52708,2363
78980,36783,423917
78982,68669,34991
78984,1288633,34703
78986,445691,1896
78991,114469,39129
78993,44811,69544
79003,40745,43449
79006,416716,76180
79008,1308667,16023
79010,365480,25903
79022,202989,153913
79029,790769,25630
79031,460823,28036
79035,33722,51395
79038,52837,1789
79043,808138,74076
79045,302022,235199
79057,1424381,34851
79060,860866,8471
79063,1345488,45622
79065,36422,43514
79067,62977,87267
79073,1333667,37659
79077,470764,166677
79081,47073,23097
79083,46564,44711
79091,1323594,20352
79094,36367,150778
79104,1235404,58781
79106,815182,142052
79109,34578,32921
79111,488121,24048
79124,30182,43853
79127,30817,43849
79132,1375666,27205
79134,1375670,38365
79136,1101048,64861
79139,963966,27022
79158,451954,27843
79163,800228,80198
79166,478125,16304
79185,1013743,37834
79187,1226232,32395
79191,111002,26682
79195,405266,41252
79197,49201,25914
79203,446750,4556
79207,87247,18680
79213,217019,72356
79220,1205503,
79222,1438437,41522
79224,1155076,38575
79226,1247662,39037
79228,425196,15714
79230,954990,22556
79232,92772,49500
79234,185691,54857
79236,103316,110903
79238,81662,110899
79242,842926,39781
79244,1001540,26350
79247,53344,100661
79249,69426,85674
79251,1273235,73861
79254,1319569,61222
79259,1248971,40850
79274,1569923,40662
79276,82927,59484
79278,12486,54198
79281,135014,
79283,139717,
79285,21110,91470
79287,16544,47508
79293,944835,27576
79299,874957,
79303,67815,86431
79311,116479,30565
79318,1396557,42918
79321,50271,1920
79327,19258,53209
79329,1259583,24487
79333,60161,39768
79335,24433,162862
79337,22834,134427
79339,21874,53232
79344,1043651,37816
79346,1236247,20996
79348,1169158,18968
79357,485947,31011
79363,25536,96525
79368,65782,1863
79388,63443,26652
79395,47494,65212
79397,34780,35262
79400,1487120,37098
79402,1068669,26796
79410,452634,41163
79424,70435,85023
79428,427152,38778
79430,1484522,40428
79458,66466,104343
79461,63598,104744
79463,1415283,35019
79467,1277728,17631
79469,105019,5899
79471,395424,18166
79473,102583,124096
79475,156906,86266
79477,67820,59881
79494,220016,17914
79496,497539,37766
79498,75342,48197
79501,352465,36274
79505,1252610,26584
79507,75669,38022
79515,1570966,32497
79519,61113,90908
79521,208995,45043
79523,415127,31262
79525,47101,21564
79528,25907,43605
79533,78915,20007
79536,1227536,25335
79539,1118045,41483
79541,1264904,31203
79543,109685,54233
79545,1352369,27297
79547,1002561,39303
79551,1104126,21900
79553,1386932,37472
79561,400383,29168
79565,492967,108712
79568,79359,343283
79570,1159712,63075
79572,493949,38843
79575,134108,
79578,76252,39008
79580,34405,49609
79588,1438254,37950
79590,1205535,24122
79592,1386588,27581
79594,238859,
79596,51866,24508
79599,1268987,41135
79601,1513713,37570
79603,107175,52713
79607,66079,5465
79610,44331,61430
79617,38934,45322
79627,291833,20591
79633,479937,13221
79636,479074,18848
79638,93004,42008
79640,81616,77334
79642,44566,94618
79644,64227,102488
79647,51706,86667
79651,57239,76000
79653,32850,83360
79656,43599,98328
79663,1217070,33195
79667,45592,46011
79677,1522863,53190
79681,34902,28426
79684,437405,39414
79686,870210,42039
79688,995739,19528
79692,1534397,37700
79695,1320253,27578
79702,446029,22538
79709,38108,97735
79711,22454,45803
79718,70285,112383
79720,1313092,44629
79723,1294161,44770
79725,1295068,46391
79731,48602,149114
79736,419952,30860
79739,1424062,67367
79741,1125387,96108
79760,1419318,30966
79765,115109,47477
79767,1058743,40818
79769,1291465,37951
79771,32983,43821
79773,199777,55971
79775,383025,10271
79794,115985,17821
79796,1020558,23759
79798,1424797,26280
79800,808526,39800
79802,1022606,8900
79805,73155,3476
79807,458455,9503
79809,38419,52270
79824,1020938,44737
79828,77315,8070
79830,115822,46334
79832,28816,80364
79835,146990,21001
79838,71145,171492
79842,1671630,79829
79844,38334,39142
79846,407821,21781
79848,832318,19874
79850,1548865,44806
79855,26007,132883
79860,997152,43549
79863,816436,14138
79866,1474312,
79868,1220214,38150
79870,1280015,47912
79872,17750,128298
79874,18526,42565
79879,464154,43593
79882,81160,263579
79884,487027,1914
79895,1179025,35552
79897,1194263,44718
79901,1500496,67381
79910,1059925,26035
79912,1202514,25474
79914,1145144,16346
79916,1223975,33774
79918,58091,102286
79920,38370,53446
79923,43792,108232
79925,41767,44533
79927,1087890,15952
79929,1346961,39563
79936,95880,55520
79946,1285309,41479
79953,45333,65787
79955,20112,51759
79972,1183672,41248
79974,1351224,29538
79977,31835,115109
79980,1322282,42850
79987,1329457,31900
79994,1156143,37842
79996,1107816,29159
80004,93067,191550
80014,63384,122671
80020,55797,42991
80022,46076,44140
80026,411951,42194
80033,234516,31443
80038,1359421,33494
80041,73045,91873
80044,181212,207937
80049,381442,20200
80054,1394383,37259
80072,84358,62981
80074,406098,33682
80076,339357,79043
80083,142235,28609
80086,843302,46164
80094,1320244,38358
80097,55153,113458
80100,87027,42085
80102,23891,37581
80104,36630,84701
80107,32376,32196
80109,64553,42495
80111,60758,95597
80122,91869,55562
80124,284492,49943
80126,1440728,27579
80129,66936,105347
80132,44497,77057
80135,50612,98636
80137,1587373,96451
80139,1117523,14158
80141,99263,47670
80144,11960,55648
80146,77707,88034
80152,54403,172535
80154,196181,109466
80158,154129,32638
80160,281859,
80162,1183276,37905
80164,1381282,30846
80166,889573,41210
80179,80806,107983
80181,807840,9761
80183,1060234,57816
80185,1558250,40663
80189,101664,91396
80191,45758,10165
80193,1609145,139433
80195,1333657,121471
80204,1539086,103745
80206,79432,54182
80208,1233611,39786
80210,903943,50641
80214,154750,55403
80217,107086,46697
80219,985694,23631
80222,1193631,41233
80224,22403,17966
80226,41947,206145
80230,1083853,44255
80233,1315419,39240
80235,1264074,50338
80241,1322312,38073
80243,1168773,76237
80245,73720,129467
80247,89124,105737
80258,46094,71839
80260,37885,109881
80264,38000,52337
80267,32349,32194
80269,44324,80806
80271,1059790,44222
80281,1351630,13585
80283,34485,43790
80285,28739,30630
80288,40843,36814
80290,41515,32552
80292,50569,133792
80295,73615,101422
80311,30006,132859
80313,29334,113214
80315,83579,33481
80321,1137999,31549
80324,1470171,43642
80328,83022,148482
80330,774755,13209
80337,1333117,55063
80339,1135500,22681
80344,61389,39519
80346,38104,119764
80348,40109,40985
80350,1666186,40264
80352,92269,148175
80354,1255955,28938
80358,318126,268021
80361,1024733,4204
80363,1220634,35791
80374,1410261,42430
80376,1328913,35716
80398,1167638,37645
80400,34965,69119
80402,188350,24955
80405,846017,32151
80408,158011,55066
80417,151073,104310
80419,108192,124315
80421,24115,66701
80424,34384,43804
80428,262699,15915
80430,1008017,8886
80432,28070,46026
80442,386474,227196
80444,119329,148636
80447,78295,31428
80449,125522,49813
80451,69239,29424
80454,1428453,60678
80456,79482,39995
80463,1285016,37799
80465,116300,138522
80467,70258,114395
80469,1673430,45162
80472,33525,96172
80476,996967,15527
80478,62043,85692
80480,66153,110748
80487,58701,40652
80489,840361,23168
80491,52961,45884
80494,48488,35956
80498,1328867,85819
80500,1135922,15834
80502,1020543,22476
80505,1479847,37059
80549,1282140,37735
80551,879870,38167
80553,1049402,38568
80557,1047449,45778
80560,1137439,18046
80562,795463,27442
80566,49042,107612
80568,56940,33729
80570,47550,50356
80572,1356864,43939
80574,38053,46563
80582,912586,60076
80584,1067733,15179
80586,817177,43949
80588,1433813,44992
80590,1027718,33909
80592,56346,48110
80596,98533,121154
80599,172202,59572
80611,59453,207681
80615,1219342,41216
80617,1287468,39691
80619,67975,42530
80622,38026,43491
80639,26144,43890
80641,50208,37596
80646,71695,41486
80648,143428,41482
80650,104105,74714
80653,1105512,35219
80655,1562847,72913
80659,41329,94959
80661,45551,22734
80667,60801,56168
80677,52698,34145
80680,1604900,40911
80683,1038913,54720
80693,804497,43923
80701,59477,5719
80713,1212456,71575
80715,1511400,159186
80717,90579,2754
80719,56134,166204
80722,257818,40970
80725,4635,161710
80727,1251757,38842
80729,1132193,45261
80731,819895,73682
80733,1189076,22136
80736,1010271,38410
80738,80185,342218
80740,1433915,24219
80742,317341,125946
80744,91823,154442
80746,21294,201695
80748,23753,25694
80759,396630,42318
80761,902967,36569
80763,1276105,27023
80768,1103248,
80775,1486190,38961
80777,374271,56969
80779,1301990,45077
80787,1064801,40599
80789,1346983,52221
80792,463032,165534
80797,29648,59581
80799,17534,67531
80806,318523,125948
80808,69002,32021
80810,76845,75938
80812,71458,706
80816,82235,30931
80818,892096,33009
80820,1447793,46198
80825,834102,18178
80827,16690,117211
80831,1228987,41402
80834,1727587,45745
80836,1254207,10378
80839,1028576,39486
80844,816556,27374
80846,1314655,44040
80848,410410,12807
80858,1414382,38303
80860,1055292,38408
80862,1584016,42296
80864,1182350,38031
80866,1572150,28018
80870,1260567,45729
80880,1423995,44113
80891,1176252,173672
80893,448400,9639
80899,26768,43894
80901,65820,85290
80903,32871,3592
80906,1645089,44639
80908,1315962,43619
80917,1470827,43933
80924,192788,30071
80926,825245,17031
80928,1646887,41994
80933,54102,15375
80939,1244754,45094
80941,1107319,70695
80947,1148165,38415
80950,48513,110502
80952,45056,43369
80954,30442,111315
80967,1196165,98115
80969,1334260,42188
80972,382572,11567
80980,62827,27441
80984,47424,30036
80986,41955,43187
80990,79428,4706
81000,959282,9577
81014,1093369,20034
81018,775489,41201
81020,1442519,19597
81027,834170,46847
81029,37931,110790
81031,1065318,16015
81041,899138,20263
81046,70374,10311
81049,1114690,50834
81051,74875,16271
81054,64588,12482
81059,772105,53486
81061,52050,25633
81064,1009014,206577
81067,343992,166671
81069,1209364,39933
81072,85807,81231
81075,1247696,46756
81080,1400526,46812
81083,1523483,46837
81085,93791,76825
81087,886539,16344
81090,1045642,38124
81092,490117,60035
81094,922522,35379
81100,1099932,214430
81102,58438,41308
81104,1542411,75341
81107,27138,92950
81109,122371,113456
81111,1447508,44549
81117,80547,155852
81123,20919,174792
81125,60099,131861
81130,176250,45739
81132,1612774,45649
81138,445054,39681
81140,1179069,41505
81142,326965,40048
81145,93139,8749
81147,171357,14088
81150,415739,49218
81152,482358,50656
81156,1116184,16290
81158,1559549,39312
81162,1241330,42307
81164,1085779,45650
81172,365402,64156
81180,1320304,42941
81182,1662557,50475
81184,420181,97241
81191,1566648,39440
81193,43123,52848
81195,1003034,41009
81198,58745,73348
81200,28330,52358
81204,1094295,32540
81214,62990,74896
81216,43565,44890
81225,441324,44823
81229,1245526,39514
81238,92285,213864
81243,57536,90930
81248,73496,86233
81250,45471,98364
81257,1340107,44716
81270,872230,43931
81274,479221,63611
81276,1337137,47426
81281,466665,18590
81305,1424327,37810
81312,452592,13548
81314,1047445,21431
81316,1242618,25073
81322,478214,155445
81324,810821,20700
81328,60223,114333
81330,1611931,201646
81333,124294,127083
81347,497467,4921
81349,114198,370264
81351,63386,11389
81355,1247184,45336
81357,187809,165911
81359,1190894,37438
81362,435528,14397
81364,928188,53655
81366,27752,52047
81371,34591,27372
81381,376821,43681
81383,1465487,41211
81385,1588337,46332
81387,120116,135198
81389,459387,44986
81391,1426361,43738
81393,379765,60665
81396,23825,43601
81398,1679595,68774
81403,63005,4729
81405,454990,
81411,88241,47792
81413,47821,46979
81415,1202202,143336
81417,1536044,41436
81424,1434443,49207
81427,1528718,46103
81429,1675758,48016
81432,14900,55536
81435,12651,6793
81441,1428050,79743
81443,23911,53792
81445,303281,67232
81447,262774,44076
81451,1411232,48015
81453,42397,35957
81456,1600524,51241
81495,496634,8316
81497,70287,31605
81499,494864,22398
81501,82633,16029
81512,1212419,44603
81516,1181791,41215
81518,940580,1782
81520,1156466,38234
81524,73482,11391
81535,1477076,41439
81537,1231583,41733
81546,37980,182756
81548,51534,77960
81562,1542344,44115
81564,1001526,38055
81566,1194235,54315
81568,35794,33600
81574,75433,54109
81583,29454,52237
81585,33110,43819
81587,56341,43007
81589,60983,49863
81591,947798,44214
81610,33283,80720
81613,78878,114096
81615,67980,91607
81617,81656,130917
81621,112934,40378
81629,1333668,30979
81631,486665,56192
81633,1245091,46537
81637,1230204,49953
81639,1278379,43943
81641,977855,38363
81643,37702,40716
81646,44903,43189
81656,19901,3007
81658,41373,27563
81660,85124,61755
81665,66122,59408
81667,318742,79591
81669,120075,26891
81671,43306,39039
81673,143334,52111
81676,374308,13630
81679,454932,45593
81681,41497,41058
81684,53729,1673
81688,113241,28671
81690,993778,14234
81698,217978,49110
81700,479550,126238
81702,1101675,65726
81704,1405809,41123
81708,1225290,44442
81711,1725156,48466
81713,1136688,47065
81725,1588875,38325
81727,1644577,103894
81731,1453159,133252
81733,147039,48000
81736,58126,71317
81738,45507,137504
81742,120404,64340
81744,1038685,44571
81751,1588895,38368
81753,1533796,112072
81755,68983,114444
81758,466214,
81765,113205,157178
81768,29201,68849
81770,118823,134569
81782,477080,44048
81784,1126618,38357
81786,1020773,48303
81788,1458175,43539
81791,1421051,39210
81795,1270101,72421
81802,1519245,62103
81804,1235189,44147
81806,141966,92096
81817,1321865,43434
81819,1164999,45958
81823,1360875,34208
81825,1158936,15036
81831,1467273,36940
81834,926084,12444
81845,1504320,45269
81847,398286,38757
81851,55073,46757
81853,56576,71701
81857,29222,43862
81859,41687,43437
81867,758017,24574
81880,984159,80545
81898,1518821,87387
81903,1199494,44687
81906,1441084,162643
81910,1326733,41999
81925,384699,13834
81927,1047832,15012
81930,460342,44886
81932,964517,45317
81949,1403988,41556
81952,20876,42363
81954,95053,52998
81957,1048174,31031
81959,176666,49583
81962,59829,202768
81975,46365,37927
81979,110547,48486
81981,74720,56648
81983,66127,128442
81985,70424,110115
81987,79023,87415
81989,95012,95043
81991,819723,113882
81993,1626201,48871
82003,78152,93669
82005,1361313,47088
82007,3014,147622
82009,1196134,35458
82011,1380174,50990
82013,1499639,111396
82015,43766,36373
82017,19532,99080
82022,1320291,49787
82026,382847,253074
82030,47167,64782
82032,58124,96118
82035,1176726,26769
82037,1568334,43924
82041,1316536,46420
82043,492473,36615
82045,21106,83817
82047,769507,51885
82049,77188,54523
82051,21800,73420
82053,1194417,45324
82055,20821,120835
82059,806029,33996
82061,431975,15702
82063,1065332,15436
82066,1227787,39358
82068,89821,6320
82070,55571,28699
82088,1611211,47979
82093,1213648,48838
82095,1564585,42684
82097,1373156,34764
82102,1393020,37234
82106,68835,42483
82108,1131727,42561
82110,1326831,42046
82115,1722515,52320
82119,1514837,36405
82121,39080,35123
82123,54164,37083
82129,41735,51618
82131,50699,61370
82139,1127221,22135
82141,62760,53654
82143,437806,14463
82150,1251725,35395
82152,1152398,38117
82154,1194236,37690
82157,410332,24837
82167,758752,43347
82169,980970,10140
82173,1570989,47607
82175,1436560,80435
82179,59269,38340
82182,23049,121238
82184,39531,59828
82186,77756,28155
82188,38721,26663
82194,47603,86608
82196,41513,80572
82202,1243957,37710
82209,1319704,48946
82227,48337,45136
82235,46374,130424
82240,1323605,44028
82242,1401143,48395
82244,798817,44982
82246,1252298,60440
82261,496253,57000
82269,374294,65041
82271,120494,39968
82274,403990,32234
82276,887732,12823
82280,478331,63290
82283,63571,71395
82298,51437,43114
82300,65579,59917
82302,62893,56693
82304,117056,40882
82306,18451,85876
82308,74262,62789
82311,26452,31988
82313,49552,34667
82315,51404,5562
82320,287803,41187
82322,1356928,43614
82324,1571724,44160
82326,471911,99738
82328,295192,95453
82330,479506,46773
82332,8879,70800
82335,49518,60234
82337,135696,49296
82353,79924,1906
82356,1327819,36738
82358,439491,195833
82360,1583356,49901
82362,226350,195311
82364,71585,56142
82366,1270835,43919
82368,68187,84108
82370,68894,80701
82378,1175709,46503
82380,775543,48833
82382,1379689,40664
82384,44733,150838
82386,176198,234942
82388,63585,118533
82390,9878,44441
82393,423277,43973
82395,472175,50241
82397,1404653,57489
82420,1202203,37514
82438,378848,49322
82447,1456941,43930
82449,1376709,46660
82452,1071798,170986
82454,36748,96366
82459,1403865,44264
82461,1104001,20526
82463,1431181,44009
82465,93286,49684
82467,39391,104720
82469,33389,111470
82476,48210,43318
82491,106612,322799
82499,1341188,42888
82525,1013854,130623
82527,1423894,46829
82529,1137481,52445
82531,33980,84086
82534,1172991,44129
82536,30396,43855
82564,27869,23108
82567,26932,121006
82581,1064744,18029
82584,30202,62567
82589,1121977,37080
82591,960721,30023
82593,839856,50701
82595,422349,250810
82597,49061,107592
82602,127319,83036
82606,910915,50673
82608,421090,30548
82631,475616,26138
82633,122136,40149
82635,484039,10817
82638,94011,31300
82641,61597,54178
82643,159797,8464
82667,1588170,49797
82669,73836,39988
82671,461894,481
82673,997263,36115
82676,68675,31283
82678,66318,4266
82680,42998,111390
82682,59447,32609
82684,1488163,46788
82698,104083,40649
82701,119510,10018
82703,1692504,52587
82705,74400,48203
82711,122770,25908
82713,54780,117042
82715,121398,238362
82722,102842,15740
82726,832517,173288
82732,48421,35958
82739,302596,13246
82744,1433108,41283
82747,57363,42984
82749,54709,31104
82751,495705,
82753,257289,81219
82759,93593,27072
82765,1319718,35138
82767,935075,27585
82770,1186248,48204
82772,400517,62337
82834,49177,53156
82836,498366,84827
82840,452631,25434
82842,1515935,54812
82848,11541,23282
82850,11071,38705
82852,970866,39451
82854,1320261,38745
82857,1517252,50071
82877,455638,28025
82902,256692,107548
82904,79802,1361
82906,337578,39839
82909,46398,102091
82911,30018,112674
82915,490499,10097
82917,101478,78320
82920,41998,51143
82926,1680136,48748
82928,1352388,52208
82931,1572491,56812
82934,1319726,34576
82976,11656,51357
82978,11508,51358
82980,418362,20495
82982,32946,80054
82984,36166,161512
82991,105462,56448
83004,1629391,42323
83006,1311087,56320
83034,43458,104394
83038,208903,19887
83049,127322,82549
83051,892100,196235
83056,32043,54430
83059,1135952,46207
83067,1391034,33107
83071,36217,48127
83082,1071812,33870
83086,1126591,42297
83089,1407055,82622
83096,12255,51359
83115,102247,37866
83132,1568921,51739
83134,1465522,46838
83138,1395183,38409
83140,353012,45301
83158,374853,32407
83163,488174,38054
83177,1302067,41515
83180,1572769,50420
83182,451829,21136
83184,1373120,31850
83186,62082,61943
83189,56234,35392
83193,49784,20531
83219,1059955,15302
83222,90209,31694
83225,841017,163659
83227,104658,39967
83232,97995,37533
83241,923683,23508
83244,1163752,18381
83246,61587,6474
83248,60380,30914
83250,71186,56787
83256,982939,64212
83258,407617,8995
83260,1010313,7210
83264,1610452,52696
83266,234000,16987
83268,1792061,
83270,1371155,46138
83273,74448,247112
83275,175934,247124
83277,71880,61212
83279,485147,185720
83281,297871,72413
83291,1157694,14639
83293,1268204,46689
83295,82886,54660
83300,251640,49041
83302,1294688,23830
83308,19655,55584
83310,1327726,89126
83316,74207,42243
83318,12224,51360
83320,63612,27470
83322,11984,50704
83324,276866,15548
83326,368647,15552
83330,117442,46827
83332,756727,53079
83334,1015474,22007
83337,272736,26277
83339,265148,165402
83343,42742,102144
83345,46159,56402
83349,990407,40805
83351,44905,49616
83357,57090,124058
83359,12570,51362
83361,12543,25770
83369,1023114,49009
83374,1032751,46528
83376,19823,84274
83381,54295,64605
83385,1318001,51933
83389,121411,198317
83411,13025,38742
83415,81991,42138
83417,1010415,25482
83424,1166100,14070
83430,493417,156288
83435,50487,37086
83437,31002,38023
83439,57598,108869
83446,35157,43781
83448,432314,2325
83450,1343703,50618
83457,110076,46387
83464,56308,54723
83468,414195,23019
83478,1653690,43209
83480,479997,23047
83506,1815899,198391
83525,1462667,45284
83527,476298,46820
83529,116480,79118
83531,63771,62570
83533,137079,162234
83535,107875,42001
83538,55082,63892
83540,39822,40650
83556,1174047,17605
83558,313550,53267
83560,54042,122019
83562,118201,58777
83569,64296,78117
83575,407021,36241
83577,31968,75363
83579,1639075,57019
83581,44888,84903
83583,278413,25051
83585,1172060,23174
83588,63152,4798
83590,56725,74924
83592,158117,105448
83601,1426352,43950
83603,422258,90272
83605,367000,21198
83607,41634,132332
83611,1630529,54779
83613,409847,49849
83616,189041,392067
83619,1625098,49073
83652,424992,1543
83654,1093382,8951
83656,274154,
83658,84164,223613
83660,66492,44000
83662,18440,207999
83664,62203,93072
83666,447641,69313
83668,1526317,60708
83671,119185,15993
83756,315232,57256
83758,1606382,57448
83760,489325,29670
83763,13422,38830
83765,12945,37360
83767,55214,99372
83773,213469,24403
83777,73760,31654
83789,1166113,25259
83791,35958,18562
83796,1217637,14556
83798,1183665,35052
83801,1568923,58772
83803,1620446,40619
83807,1369567,20332
83809,823187,23077
83819,45039,90968
83821,64405,94608
83823,54446,88376
83825,36984,43501
83827,1391092,52013
83829,58555,46787
83831,37316,92399
83833,19429,28391
83835,13158,51364
83837,13099,51366
83842,1706414,111239
83897,489212,43653
83910,1578275,44564
83912,1221208,55061
83916,33409,25862
83918,27690,112284
83920,69080,107774
83923,470000,10854
83927,34998,119094
83956,327071,33146
83962,13055,38787
83969,32410,43810
83972,79123,42175
83974,40626,18703
83976,1740047,63578
83978,1223150,48471
83986,469913,15316
84015,1442580,47610
84017,1506940,48752
84019,1694015,47055
84047,764639,1244
84090,1143155,25695
84092,50296,39557
84094,67962,32319
84096,975684,34025
84098,45029,76229
84100,415380,25664
84103,810809,61783
84111,60891,42722
84114,368954,43936
84116,1287878,47909
84118,1054674,12811
84120,108583,58937
84122,29002,31903
84125,21153,105067
84128,1470024,55151
84131,86546,68757
84133,67384,39993
84137,1314652,45202
84140,78435,54160
84148,43539,48481
84150,43938,22985
84152,1219289,51876
84154,1117394,58261
84156,1683876,89704
84158,27474,120357
84160,1705977,52461
84162,286864,51873
84164,129774,471
84173,1002966,13652
84176,14586,27522
84178,32653,8417
84181,84674,44963
84183,82699,74289
84187,860906,22843
84189,1242432,43947
84192,1098199,60213
84223,1285246,34013
84226,396818,62495
84228,770829,42411
84230,13858,45807
84232,14218,51367
84234,1686313,55165
84236,1487275,34767
84238,306434,21982
84240,1422032,53596
84242,1183923,31007
84246,39502,52844
84248,56945,51092
84250,36711,26530
84252,54653,43017
84258,37420,113757
84260,1533084,32612
84262,1148200,38033
84273,1781069,54293
84276,1756754,47330
84279,74815,117258
84281,249555,293946
84283,1112756,56745
84291,46446,133119
84293,30517,122884
84296,36277,33039
84298,48748,114083
84300,61180,70635
84302,72307,139851
84304,1667150,62976
84312,329200,12536
84329,247254,34192
84334,43968,131781
84366,1352717,45485
84372,48538,39695
84374,1411238,41630
84387,1134664,36939
84392,1189340,50348
84395,1161864,48171
84407,1422020,43920
84414,1699114,56590
84436,252703,91958
84442,80842,79785
84444,1122614,50779
84446,1013856,44411
84448,454536,71732
84450,461795,85550
84453,184115,116751
84455,1257562,72852
84467,47085,48954
84469,74404,32122
84471,269587,93553
84473,1158889,16031
84475,54243,43046
84477,116005,86267
84479,78150,84207
84481,456873,53701
84483,347131,126104
84485,47417,28023
84496,74964,104364
84498,73317,78353
84500,108256,79731
84502,434440,103425
84504,339558,50900
84506,1693830,51276
84508,47388,74074
84510,214529,35831
84512,21910,120843
84523,63186,39029
84525,1509125,55662
84529,412298,13746
84532,1405500,44944
84534,36989,8418
84538,76894,65898
84540,111038,288183
84551,1539107,102527
84553,50832,148432
84555,29577,204040
84557,893412,50217
84559,57307,80988
84563,1262413,24868
84565,86244,47578
84567,89691,52970
84570,1555064,45272
84601,1401152,48138
84613,881320,48340
84615,1477837,52067
84619,352925,22484
84621,1576699,46441
84637,377981,45772
84639,33022,46260
84641,22397,84295
84643,31033,43825
84646,45494,91419
84648,62414,119183
84660,120754,195651
84663,465326,11788
84665,54172,82792
84667,34386,54635
84669,27902,81687
84671,53003,79180
84680,41672,109887
84682,40553,112705
84686,22495,84296
84689,29656,150712
84691,34078,31324
84696,1320239,50204
84714,67176,53045
84716,1499666,18438
84730,1258120,30432
84732,1452628,43552
84734,63983,85886
84736,86484,87906
84738,1230206,17240
84740,1448762,39959
84764,67972,56259
84766,809427,114246
84768,109909,140527
84770,1638362,45274
84772,1092026,39513
84775,1322385,46789
84777,69390,30901
84779,1188983,15576
84781,56289,49844
84792,117808,81217
84794,118141,54506
84796,86606,32520
84799,69738,37618
84801,1284591,12471
84805,457414,36883
84807,1504429,51971
84829,84824,64441
84832,104121,31987
84834,882978,14538
84836,11723,92332
84838,10208,174958
84844,238883,20993
84847,1366312,183894
84852,4181,98078
84855,1054580,33997
84857,1098226,14525
84859,110125,48118
84861,986358,
84863,891457,43088
84866,112403,36505
84869,206569,119965
84871,72665,4704
84876,276818,83013
84880,1424003,42171
84884,36818,878
84890,319237,57424
84894,50915,35001
84942,1502404,47327
84944,1192628,44896
84948,46425,37380
84950,810922,50725
84952,1590089,54186
84954,1385826,38050
84957,1274300,113885
84961,39927,56930
84963,34923,43526
84972,1173494,31890
84974,1590050,
84976,72782,52555
84978,54426,131836
84980,1454505,58764
84983,34694,55238
84985,63260,33228
84987,68537,42482
84989,71680,91459
84996,1320254,58376
85007,1481572,47218
85010,35659,34944
85012,56322,59990
85014,48967,43256
85016,1277936,56811
85020,472399,27582
85022,480687,48988
85025,1034389,49494
85056,1464540,46529
85070,822791,141971
85072,1396227,49637
85106,1198153,37714
85108,110297,305656
85129,1587729,51200
85131,1217613,44943
85133,56279,45714
85143,33314,106406
85175,25397,63702
85177,68152,31644
85179,1474276,28874
85181,119918,14903
85186,1453242,60290
85188,493226,60221
85190,1734477,54793
85203,21074,144792
85205,16104,53230
85209,134928,9706
85211,1270842,57703
85213,1510938,56831
85215,972857,19829
85226,1210071,25186
85231,47281,43339
85259,61199,36540
85261,1305591,50321
85268,1258157,22620
85270,63729,56092
85273,1326204,34214
85275,1279117,8770
85278,896923,42819
85284,159251,118381
85291,1555747,53358
85293,1404830,40655
85295,1618435,47533
85298,1569364,31162
85305,1143896,45022
85307,1133989,24885
85309,40848,43451
85312,1361566,20722
85316,72410,72185
85319,63268,99329
85323,345185,71110
85325,1284526,16439
85327,478303,29865
85330,373960,18143
85332,488380,13957
85334,93146,26011
85342,1555149,47931
85344,443584,13461
85354,411272,15362
85358,1522262,53237
85360,478126,19205
85362,1227929,37583
85365,1509276,59248
85367,1564367,50546
85369,62985,70591
85372,1521848,51447
85374,22854,104221
85378,30464,243565
85387,17743,44657
85389,30413,33025
85392,906326,15182
85394,1664894,59490
85397,1486185,49730
85399,1464174,38322
85401,1512235,45132
85403,76319,77078
85410,1433826,103751
85412,1740707,46146
85414,945513,45612
85438,1229822,38684
85440,23488,84303
85442,1189042,442417
85445,1538874,333590
85450,36699,81751
